warning_id,sku,check_type,code_id,message,class,rationale,action,sheet,source,severity
W0727,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol UCHG1 [CHARGER],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0728,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol R2 [R],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0729,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JDISP1 [PANEL_EDP],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0730,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JETH1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0731,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JEC1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0732,student_14_5,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'BL_PWM',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN (PICMG/ADLINK NARROW_NDA COM-HPC Mini 400-pin map). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0733,student_14_5,ERC,isolated_pin_label,Label connected to only one pin :: Global Label 'EDP0_P',BLOCKED_NDA_INFORMATION,Global label is attached to a single stub pin. The missing far end is pin-accurate module/controller fanout: EXT-COM-HPC-400PIN (PICMG/ADLINK NARROW_NDA COM-HPC Mini 400-pin map). Public in-tree files do not contain that map.,RETAIN warning. Do not invent NDA nets. Owner intakes NDA CSV/PDF then fans out.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0734,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol U3V3 [BUCK],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0735,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol D1 [LED],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0736,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JNVME1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0737,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JAUD1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0738,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JBAT1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0739,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol C1 [C],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0740,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol DESD1 [ESD],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0741,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JWWAN1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0742,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JCAM1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0743,student_14_5,ERC,lib_symbol_issues,The current configuration does not include the symbol library '' :: Symbol JSEC1 [PERIPH],ACCEPTED_BY_DESIGN,KiCad parses embedded lib_id 'USB_C' as library ''. Prefixing to gunnchos: plus an extracted .kicad_sym made kicad-cli 10.0.5 fail schematic load. Embedded lib_symbols remain the in-tree source. Warning retained rather than breaking ERC.,RETAIN. Do not invent a pin-accurate symbol library. Do not add ERC ignore keys.,/,artifacts/supervisor_ready_eda/kicad/student_14_5/erc.json,warning
W0744,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 62.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0745,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 65.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0746,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on B.Cu, length 62.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0747,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on B.Cu, length 65.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0748,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 62.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0749,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 65.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0750,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 62.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0751,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 65.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0752,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 62.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0753,student_14_5,DRC,track_dangling,"Track has unconnected end :: Track [<no net>] on F.Cu, length 65.0000 mm",FIXABLE_DIGITALLY,No-net copper segment (net 0) leftover from envelope sketches. Handheld already closed this class; other SKUs still have it. Not an NDA net.,Delete (segment ...) with (net 0) from the PCB.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0754,student_14_5,DRC,lib_footprint_mismatch,Footprint 'MountingHole_3.2mm' does not match copy in library 'gunnchos_production' :: Footprint H1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0755,student_14_5,DRC,lib_footprint_mismatch,Footprint 'MountingHole_3.2mm' does not match copy in library 'gunnchos_production' :: Footprint H2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0756,student_14_5,DRC,lib_footprint_mismatch,Footprint 'MountingHole_3.2mm' does not match copy in library 'gunnchos_production' :: Footprint H3,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0757,student_14_5,DRC,lib_footprint_mismatch,Footprint 'MountingHole_3.2mm' does not match copy in library 'gunnchos_production' :: Footprint H4,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0758,student_14_5,DRC,lib_footprint_mismatch,Footprint 'Fiducial_1mm' does not match copy in library 'gunnchos_production' :: Footprint FID1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0759,student_14_5,DRC,lib_footprint_mismatch,Footprint 'Fiducial_1mm' does not match copy in library 'gunnchos_production' :: Footprint FID2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0760,student_14_5,DRC,lib_footprint_mismatch,Footprint 'Fiducial_1mm' does not match copy in library 'gunnchos_production' :: Footprint FID3,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0761,student_14_5,DRC,lib_footprint_mismatch,Footprint 'USB_C_Receptacle_Production' does not match copy in library 'gunnchos_production' :: Footprint JUSB1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0762,student_14_5,DRC,lib_footprint_mismatch,Footprint 'VQFN-48-1EP_7x7mm_P0.5mm' does not match copy in library 'gunnchos_production' :: Footprint UPD1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0763,student_14_5,DRC,lib_footprint_mismatch,Footprint 'WQFN-29-1EP_4x4mm_P0.4mm' does not match copy in library 'gunnchos_production' :: Footprint UCHG1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0764,student_14_5,DRC,lib_footprint_mismatch,Footprint 'QFN-16-1EP_3x3mm_P0.5mm' does not match copy in library 'gunnchos_production' :: Footprint U3V3,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0765,student_14_5,DRC,lib_footprint_mismatch,Footprint 'C_0402' does not match copy in library 'gunnchos_production' :: Footprint C1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0766,student_14_5,DRC,lib_footprint_mismatch,Footprint 'C_0402' does not match copy in library 'gunnchos_production' :: Footprint C2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0767,student_14_5,DRC,lib_footprint_mismatch,Footprint 'R_0402' does not match copy in library 'gunnchos_production' :: Footprint R1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0768,student_14_5,DRC,lib_footprint_mismatch,Footprint 'R_0402' does not match copy in library 'gunnchos_production' :: Footprint R2,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0769,student_14_5,DRC,lib_footprint_mismatch,Footprint 'LED_0603' does not match copy in library 'gunnchos_production' :: Footprint D1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0770,student_14_5,DRC,lib_footprint_mismatch,Footprint 'DFN1006-2' does not match copy in library 'gunnchos_production' :: Footprint DESD1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0771,student_14_5,DRC,lib_footprint_mismatch,Footprint 'COMHPC_Mini_envelope' does not match copy in library 'gunnchos_production' :: Footprint UCOM1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0772,student_14_5,DRC,lib_footprint_mismatch,Footprint 'VQFN-32-1EP_5x5mm_P0.5mm' does not match copy in library 'gunnchos_production' :: Footprint UTPM1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0773,student_14_5,DRC,lib_footprint_mismatch,Footprint 'FFC_40P_0.5mm' does not match copy in library 'gunnchos_production' :: Footprint JDISP1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
W0774,student_14_5,DRC,lib_footprint_mismatch,Footprint 'FFC_40P_0.5mm' does not match copy in library 'gunnchos_production' :: Footprint JNVME1,ACCEPTED_BY_DESIGN,"Cont IX PCB instances are envelope stubs on a digital-package placement grid. gunnchos_production.pretty already holds in-tree JEDEC/vendor geometry. Dropping those full footprints onto the current 24 mm envelope grid produces DRC errors (courtyard overlap, drill_out_of_range, solder_mask_bridge) — verified with kicad-cli 10.0.5. Retaining the mismatch keeps 0-error DRC; library remains the authority for later pin-accurate layout. Not an NDA pin map.",RETAIN instance/library mismatch. Do not ignore DRC. Do not expand ignored_checks. Pin-accurate placement is a later layout pass.,,artifacts/supervisor_ready_eda/kicad/student_14_5/drc.json,warning
